32P
Cross Section 32, Proposed
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
%-1275.00
 140.00  335.749  575.419  666.209  663.349    0.877    4.931    5.008    5.008
 145.00  173.626  650.313  673.092  671.736    0.879    3.419    3.530    3.529
 150.00   32.678  690.347  691.120  690.349    0.806    2.041    2.195    2.179
 155.00  186.693  704.488  728.805  728.063    0.756    1.023    1.272    1.117
 160.00  411.326  669.508  785.767  784.488    0.727    1.257    1.452    1.375
 165.00  662.840  522.093  843.764  840.989    0.593    2.268    2.345    2.336
 170.00  827.046  229.189  858.215  852.718    0.230    2.980    2.988    2.986
 175.00  772.573  181.761  793.666  785.075    0.242    2.916    2.926    2.925
 180.00  572.679  364.096  678.622  668.284    0.413    2.294    2.331    2.330
 185.00  379.747  418.886  565.397  555.795    0.380    1.599    1.643    1.643
 190.00  241.876  413.587  479.122  472.747    0.306    1.032    1.077    1.076
 195.00  140.730  399.993  424.027  421.891    0.280    0.603    0.665    0.643
 200.00   51.483  394.137  397.485  397.481    0.309    0.437    0.535    0.444
 205.00   67.425  388.099  393.912  390.092    0.348    0.775    0.850    0.828
 210.00  179.591  361.661  403.796  386.637    0.333    1.298    1.340    1.330
 215.00  270.739  313.304  414.076  372.426    0.263    1.698    1.718    1.704
 220.00  295.932  290.795  414.895  349.081    0.373    1.764    1.803    1.764
 225.00  294.489  278.273  405.166  350.574    0.476    1.700    1.765    1.700
 230.00  328.339  197.086  382.948  355.576    0.340    1.830    1.862    1.832
 235.00  332.642   82.001  342.600  332.895    0.132    1.862    1.867    1.864
 240.00  271.233   99.285  288.834  286.707    0.221    1.579    1.594    1.594
 245.00  187.850  140.892  234.815  234.693    0.252    1.158    1.185    1.183
 250.00  119.330  146.448  188.909  188.826    0.206    0.786    0.813    0.809
 255.00   72.783  134.183  152.651  152.294    0.146    0.517    0.537    0.534
 260.00   43.286  116.898  124.654  124.150    0.099    0.338    0.352    0.349
 265.00   25.093   99.963  103.064  102.548    0.066    0.224    0.233    0.230
 270.00   14.241   85.125   86.308   85.847    0.044    0.152    0.159    0.156
 275.00    8.436   72.699   73.187   72.800    0.030    0.110    0.114    0.112
 280.00    6.299   62.494   62.810   62.496    0.020    0.087    0.089    0.087
 285.00    6.145   54.176   54.523   54.271    0.014    0.075    0.076    0.075
 290.00    6.444   47.402   47.838   47.637    0.010    0.068    0.069    0.068
 295.00    6.636   41.871   42.394   42.233    0.007    0.065    0.065    0.065
 300.00    6.643   37.330   37.917   37.788    0.005    0.062    0.062    0.062
 305.00    6.504   33.578   34.202   34.097    0.004    0.059    0.060    0.060
 310.00    6.270   30.452   31.091   31.006    0.003    0.057    0.057    0.057
 315.00    5.981   27.829   28.464   28.395    0.003    0.055    0.055    0.055
 320.00    5.667   25.607   26.227   26.170    0.002    0.053    0.053    0.053
 325.00    5.346   23.712   24.307   24.260    0.002    0.051    0.051    0.051
 330.00    5.030   22.080   22.646   22.607    0.002    0.049    0.049    0.049
 335.00    4.728   20.665   21.199   21.166    0.002    0.047    0.047    0.047
 340.00    4.442   19.428   19.929   19.901    0.001    0.045    0.045    0.045
 345.00    4.174   18.339   18.808   18.784    0.001    0.043    0.043    0.043
 350.00    3.925   17.373   17.811   17.791    0.001    0.041    0.041    0.041
 355.00    3.694   16.511   16.920   16.903    0.001    0.040    0.040    0.040
 360.00    3.481   15.738   16.118   16.103    0.001    0.038    0.038    0.038
 365.00    3.285   15.039   15.394   15.381    0.001    0.037    0.037    0.037
 370.00    3.104   14.405   14.735   14.724    0.001    0.035    0.035    0.035
 375.00    2.938   13.826   14.134   14.125    0.001    0.034    0.034    0.034
 380.00    2.784   13.295   13.583   13.575    0.001    0.033    0.033    0.033
