Underground Proposed
Post-Project, Mile 7.65 to Mile 7.88
UND_P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  60.00    4.424   10.595   11.481   11.456    0.013    0.061    0.062    0.061
  61.00    4.420   10.246   11.159   11.133    0.012    0.058    0.060    0.059
  62.00    4.411    9.912   10.849   10.823    0.012    0.056    0.057    0.057
  63.00    4.397    9.591   10.551   10.525    0.011    0.054    0.055    0.055
  64.00    4.380    9.284   10.265   10.239    0.010    0.053    0.054    0.053
  65.00    4.358    8.988    9.989    9.964    0.009    0.051    0.052    0.051
  66.00    4.334    8.705    9.724    9.699    0.009    0.050    0.050    0.050
  67.00    4.306    8.432    9.468    9.443    0.008    0.048    0.049    0.049
  68.00    4.276    8.171    9.222    9.198    0.008    0.047    0.048    0.047
  69.00    4.244    7.919    8.985    8.961    0.007    0.046    0.047    0.046
  70.00    4.210    7.678    8.757    8.733    0.007    0.045    0.046    0.045
  71.00    4.174    7.446    8.536    8.513    0.006    0.044    0.045    0.045
  72.00    4.137    7.223    8.324    8.301    0.006    0.044    0.044    0.044
  73.00    4.098    7.009    8.119    8.096    0.006    0.043    0.043    0.043
  74.00    4.058    6.802    7.921    7.899    0.005    0.042    0.043    0.042
  75.00    4.017    6.604    7.730    7.708    0.005    0.042    0.042    0.042
  76.00    3.976    6.413    7.545    7.524    0.005    0.041    0.041    0.041
  77.00    3.933    6.229    7.367    7.347    0.004    0.040    0.041    0.041
  78.00    3.890    6.052    7.195    7.175    0.004    0.040    0.040    0.040
  79.00    3.847    5.882    7.028    7.009    0.004    0.039    0.040    0.039
  80.00    3.804    5.718    6.867    6.848    0.004    0.039    0.039    0.039
  81.00    3.760    5.560    6.712    6.693    0.004    0.038    0.039    0.038
  82.00    3.716    5.408    6.561    6.543    0.003    0.038    0.038    0.038
  83.00    3.672    5.261    6.415    6.397    0.003    0.038    0.038    0.038
  84.00    3.628    5.119    6.274    6.257    0.003    0.037    0.037    0.037
  85.00    3.584    4.982    6.137    6.120    0.003    0.037    0.037    0.037
  86.00    3.540    4.851    6.005    5.988    0.003    0.036    0.036    0.036
