Underground Cross Section
Post-Project, Mile 7.65 to Mile 7.88
XC_UND.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  28.00   43.084  144.056  150.361  149.248    1.602    5.953    6.165    6.136
  29.00   36.411  141.793  146.393  145.617    1.489    5.481    5.679    5.651
  30.00   30.391  138.933  142.218  141.702    1.380    5.045    5.231    5.203
  31.00   24.949  135.652  137.927  137.600    1.278    4.644    4.816    4.789
  32.00   20.023  132.084  133.593  133.399    1.181    4.274    4.434    4.408
  33.00   15.562  128.336  129.276  129.171    1.091    3.934    4.083    4.057
  34.00   11.523  124.487  125.019  124.969    1.006    3.622    3.759    3.735
  35.00    7.869  120.596  120.852  120.834    0.928    3.336    3.462    3.439
  36.00    4.573  116.707  116.797  116.793    0.856    3.073    3.190    3.167
  37.00    1.656  112.855  112.867  112.867    0.789    2.832    2.940    2.918
  38.00    1.331  109.062  109.070  109.066    0.727    2.611    2.711    2.690
  39.00    3.669  105.346  105.410  105.397    0.670    2.409    2.500    2.480
  40.00    5.848  101.721  101.889  101.864    0.618    2.224    2.308    2.289
  41.00    7.816   98.194   98.504   98.467    0.570    2.054    2.131    2.113
  42.00    9.585   94.771   95.255   95.204    0.525    1.899    1.970    1.952
  43.00   11.171   91.457   92.136   92.073    0.485    1.757    1.822    1.805
  44.00   12.589   88.252   89.145   89.070    0.447    1.627    1.687    1.670
  45.00   13.852   85.157   86.277   86.190    0.413    1.508    1.564    1.548
  46.00   14.975   82.173   83.526   83.430    0.382    1.400    1.451    1.435
  47.00   15.969   79.297   80.889   80.784    0.353    1.301    1.348    1.333
  48.00   16.847   76.528   78.360   78.247    0.326    1.211    1.255    1.240
  49.00   17.617   73.863   75.935   75.816    0.302    1.130    1.169    1.154
  50.00   18.291   71.300   73.609   73.484    0.279    1.055    1.091    1.077
  51.00   18.875   68.837   71.378   71.249    0.259    0.988    1.021    1.007
  52.00   19.379   66.469   69.237   69.104    0.240    0.926    0.957    0.943
  53.00   19.810   64.194   67.181   67.046    0.222    0.871    0.899    0.886
  54.00   20.174   62.009   65.209   65.071    0.206    0.821    0.846    0.833
  55.00   20.478   59.911   63.314   63.175    0.191    0.775    0.799    0.786
  56.00   20.727   57.896   61.494   61.355    0.178    0.734    0.756    0.744
  57.00   20.926   55.960   59.745   59.606    0.165    0.698    0.717    0.706
  58.00   21.080   54.102   58.064   57.925    0.154    0.665    0.682    0.671
  59.00   21.193   52.318   56.448   56.310    0.143    0.635    0.651    0.641
  60.00   21.269   50.605   54.893   54.756    0.133    0.608    0.623    0.613
  61.00   21.312   48.960   53.397   53.262    0.124    0.584    0.597    0.588
  62.00   21.324   47.380   51.958   51.824    0.116    0.563    0.575    0.566
  63.00   21.310   45.863   50.572   50.440    0.108    0.544    0.554    0.547
  64.00   21.271   44.406   49.237   49.107    0.101    0.527    0.536    0.529
  65.00   21.210   43.006   47.951   47.823    0.094    0.511    0.520    0.513
  66.00   21.129   41.660   46.712   46.587    0.088    0.497    0.505    0.499
  67.00   21.031   40.368   45.518   45.395    0.082    0.485    0.492    0.486
  68.00   20.918   39.125   44.366   44.245    0.077    0.473    0.480    0.474
  69.00   20.790   37.931   43.255   43.137    0.072    0.463    0.469    0.464
  70.00   20.650   36.783   42.183   42.067    0.068    0.454    0.459    0.454
  71.00   20.499   35.679   41.148   41.035    0.064    0.445    0.450    0.446
  72.00   20.338   34.617   40.149   40.038    0.060    0.437    0.441    0.438
  73.00   20.168   33.595   39.184   39.076    0.057    0.430    0.433    0.430
  74.00   19.992   32.611   38.251   38.146    0.053    0.423    0.426    0.423
  75.00   19.809   31.665   37.350   37.248    0.050    0.416    0.420    0.417
  76.00   19.620   30.754   36.479   36.379    0.047    0.410    0.413    0.411
  77.00   19.427   29.877   35.637   35.540    0.045    0.405    0.407    0.405
  78.00   19.229   29.032   34.823   34.728    0.042    0.399    0.402    0.400
  79.00   19.029   28.218   34.034   33.942    0.040    0.394    0.396    0.395
  80.00   18.825   27.434   33.272   33.181    0.038    0.389    0.391    0.390
  81.00   18.620   26.678   32.533   32.445    0.036    0.385    0.386    0.385
  82.00   18.413   25.949   31.818   31.732    0.034    0.380    0.382    0.380
  83.00   18.205   25.246   31.125   31.042    0.033    0.376    0.377    0.376
  84.00   17.995   24.568   30.454   30.373    0.031    0.371    0.373    0.371
  85.00   17.786   23.914   29.803   29.725    0.030    0.367    0.368    0.367
  86.00   17.577   23.283   29.173   29.096    0.029    0.363    0.364    0.363
  87.00   17.367   22.674   28.561   28.487    0.027    0.359    0.360    0.359
  88.00   17.159   22.086   27.968   27.895    0.026    0.355    0.356    0.355
  89.00   16.951   21.518   27.392   27.322    0.025    0.351    0.352    0.351
  90.00   16.744   20.969   26.834   26.765    0.024    0.347    0.348    0.347
  91.00   16.538   20.439   26.292   26.225    0.023    0.343    0.344    0.343
  92.00   16.334   19.926   25.765   25.701    0.022    0.339    0.340    0.340
  93.00   16.131   19.431   25.254   25.191    0.021    0.336    0.336    0.336
  94.00   15.929   18.952   24.758   24.696    0.021    0.332    0.333    0.332
  95.00   15.730   18.489   24.275   24.216    0.020    0.328    0.329    0.329
  96.00   15.532   18.041   23.806   23.748    0.019    0.325    0.325    0.325
  97.00   15.336   17.608   23.350   23.294    0.019    0.321    0.322    0.321
  98.00   15.143   17.188   22.907   22.852    0.018    0.318    0.318    0.318
  99.00   14.951   16.782   22.476   22.423    0.017    0.314    0.315    0.314
 100.00   14.762   16.389   22.057   22.005    0.017    0.311    0.311    0.311
 101.00   14.574   16.008   21.649   21.598    0.016    0.307    0.308    0.308
 102.00   14.390   15.639   21.251   21.203    0.016    0.304    0.304    0.304
 103.00   14.207   15.281   20.865   20.818    0.016    0.301    0.301    0.301
 104.00   14.027   14.934   20.489   20.443    0.015    0.297    0.298    0.298
 105.00   13.849   14.599   20.122   20.077    0.015    0.294    0.294    0.294
 106.00   13.673   14.273   19.765   19.722    0.014    0.291    0.291    0.291
 107.00   13.500   13.957   19.418   19.375    0.014    0.288    0.288    0.288
 108.00   13.329   13.651   19.079   19.037    0.014    0.284    0.285    0.285
 109.00   13.160   13.353   18.748   18.708    0.013    0.281    0.282    0.282
 110.00   12.994   13.065   18.427   18.388    0.013    0.278    0.279    0.278
 111.00   12.831   12.785   18.113   18.075    0.013    0.275    0.275    0.275
 112.00   12.669   12.513   17.807   17.770    0.012    0.272    0.272    0.272
 113.00   12.510   12.249   17.508   17.472    0.012    0.269    0.269    0.269
 114.00   12.354   11.992   17.217   17.182    0.012    0.266    0.266    0.266
 115.00   12.199   11.743   16.933   16.899    0.012    0.263    0.264    0.263
 116.00   12.047   11.501   16.655   16.622    0.011    0.260    0.261    0.261
 117.00   11.897   11.266   16.385   16.353    0.011    0.258    0.258    0.258
 118.00   11.750   11.037   16.120   16.089    0.011    0.255    0.255    0.255
 119.00   11.604   10.815   15.862   15.832    0.011    0.252    0.252    0.252
 120.00   11.461   10.598   15.610   15.581    0.010    0.249    0.249    0.249
 121.00   11.320   10.388   15.364   15.335    0.010    0.246    0.247    0.247
 122.00   11.182   10.183   15.124   15.096    0.010    0.244    0.244    0.244
 123.00   11.045    9.984   14.889   14.862    0.010    0.241    0.241    0.241
 124.00   10.911    9.791   14.659   14.633    0.010    0.238    0.239    0.239
 125.00   10.778    9.602   14.435   14.409    0.009    0.236    0.236    0.236
 126.00   10.648    9.418   14.216   14.190    0.009    0.233    0.233    0.233
 127.00   10.519    9.240   14.001   13.977    0.009    0.231    0.231    0.231
 128.00   10.393    9.066   13.791   13.767    0.009    0.228    0.228    0.228
 129.00   10.269    8.896   13.586   13.563    0.009    0.226    0.226    0.226
 130.00   10.146    8.731   13.386   13.363    0.009    0.223    0.224    0.224
 131.00   10.026    8.570   13.189   13.167    0.008    0.221    0.221    0.221
 132.00    9.907    8.413   12.997   12.976    0.008    0.219    0.219    0.219
 133.00    9.790    8.260   12.809   12.788    0.008    0.216    0.216    0.216
 134.00    9.675    8.111   12.625   12.605    0.008    0.214    0.214    0.214
