Section 32, Proposed
test
32P.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  41.00   45.765  114.734  123.524  123.237    0.096    0.544    0.552    0.551
  42.00   43.218  111.178  119.282  118.933    0.091    0.514    0.522    0.521
  43.00   40.820  107.659  115.138  114.717    0.088    0.486    0.494    0.493
  44.00   38.570  104.176  111.087  110.585    0.084    0.459    0.467    0.466
  45.00   36.467  100.725  107.123  106.528    0.080    0.434    0.442    0.440
  46.00   34.512   97.303  103.242  102.543    0.077    0.411    0.418    0.416
  47.00   32.708   93.907   99.440   98.623    0.074    0.388    0.395    0.394
  48.00   31.057   90.534   95.713   94.762    0.071    0.368    0.374    0.373
  49.00   29.563   87.181   92.057   90.955    0.068    0.348    0.355    0.353
  50.00   28.231   83.845   88.470   87.197    0.065    0.331    0.337    0.335
  51.00   27.066   80.523   84.950   83.482    0.062    0.315    0.321    0.318
  52.00   26.073   77.212   81.495   79.807    0.060    0.300    0.306    0.303
  53.00   25.256   73.908   78.104   76.165    0.057    0.287    0.293    0.290
  54.00   24.618   70.608   74.776   72.553    0.055    0.276    0.282    0.278
  55.00   24.160   67.309   71.514   68.965    0.053    0.267    0.272    0.268
  56.00   23.881   64.008   68.318   65.398    0.051    0.259    0.264    0.260
  57.00   23.777   60.702   65.192   61.846    0.049    0.254    0.258    0.254
  58.00   23.840   57.386   62.141   58.305    0.047    0.250    0.254    0.250
