und_E
Underground Lines, Existing
UND_E.FLD

 DIST    B Horz   B Vert   B PROD    B MAX   E Horz   E Vert   E PROD    E MAX
 (Ft)     (mG)     (mG)     (mG)      (mG)   (kV/m)   (kV/m)   (kV/m)   (V/m)
 ----    ------   ------   ------    -----   ------   ------   ------   ------
  97.00   11.331   21.761   24.534   24.322    0.182    1.888    1.896    1.896
  98.00   11.253   21.288   24.080   23.876    0.175    1.829    1.837    1.837
  99.00   11.173   20.829   23.637   23.440    0.168    1.772    1.780    1.780
 100.00   11.092   20.383   23.205   23.016    0.162    1.717    1.725    1.725
 101.00   11.009   19.949   22.785   22.603    0.156    1.665    1.672    1.672
 102.00   10.925   19.527   22.376   22.200    0.150    1.614    1.621    1.621
 103.00   10.840   19.117   21.977   21.808    0.144    1.566    1.572    1.572
 104.00   10.754   18.719   21.588   21.425    0.139    1.519    1.525    1.525
 105.00   10.667   18.331   21.209   21.052    0.134    1.474    1.480    1.480
 106.00   10.580   17.954   20.840   20.688    0.129    1.431    1.436    1.436
 107.00   10.492   17.588   20.479   20.333    0.124    1.389    1.394    1.394
 108.00   10.403   17.231   20.128   19.987    0.120    1.349    1.354    1.354
 109.00   10.314   16.884   19.785   19.649    0.115    1.310    1.315    1.315
 110.00   10.225   16.546   19.451   19.319    0.111    1.272    1.277    1.277
 111.00   10.136   16.218   19.125   18.997    0.107    1.236    1.241    1.241
 112.00   10.046   15.898   18.806   18.683    0.103    1.202    1.206    1.206
 113.00    9.957   15.587   18.495   18.377    0.100    1.168    1.172    1.172
 114.00    9.868   15.283   18.192   18.077    0.096    1.136    1.140    1.140
 115.00    9.778   14.988   17.896   17.785    0.093    1.104    1.108    1.108
 116.00    9.689   14.701   17.607   17.499    0.090    1.074    1.078    1.078
 117.00    9.600   14.421   17.324   17.220    0.086    1.045    1.049    1.049
 118.00    9.512   14.148   17.048   16.947    0.084    1.017    1.021    1.021
 119.00    9.424   13.882   16.778   16.681    0.081    0.990    0.993    0.993
 120.00    9.336   13.623   16.515   16.421    0.078    0.964    0.967    0.967
 121.00    9.249   13.370   16.257   16.166    0.075    0.938    0.941    0.941
 122.00    9.162   13.124   16.006   15.917    0.073    0.914    0.917    0.917
 123.00    9.076   12.884   15.760   15.674    0.070    0.890    0.893    0.893
 124.00    8.990   12.650   15.519   15.436    0.068    0.867    0.870    0.870
 125.00    8.904   12.422   15.284   15.204    0.066    0.845    0.848    0.848
 126.00    8.820   12.200   15.054   14.976    0.064    0.824    0.826    0.826
 127.00    8.736   11.983   14.829   14.753    0.062    0.803    0.805    0.805
 128.00    8.652   11.771   14.609   14.536    0.060    0.783    0.785    0.785
 129.00    8.570   11.564   14.393   14.322    0.058    0.764    0.766    0.766
 130.00    8.488   11.363   14.183   14.114    0.056    0.745    0.747    0.747
 131.00    8.406   11.166   13.976   13.910    0.054    0.727    0.729    0.729
 132.00    8.325   10.974   13.774   13.710    0.053    0.709    0.711    0.711
 133.00    8.245   10.786   13.577   13.514    0.051    0.692    0.694    0.694
 134.00    8.166   10.603   13.383   13.322    0.049    0.675    0.677    0.677
 135.00    8.088   10.424   13.194   13.134    0.048    0.659    0.661    0.661
 136.00    8.010   10.249   13.008   12.951    0.046    0.644    0.645    0.645
 137.00    7.933   10.079   12.826   12.770    0.045    0.628    0.630    0.630
 138.00    7.857    9.912   12.648   12.594    0.044    0.614    0.615    0.615
 139.00    7.781    9.749   12.474   12.421    0.042    0.600    0.601    0.601
 140.00    7.707    9.590   12.303   12.252    0.041    0.586    0.587    0.587
 141.00    7.633    9.435   12.135   12.086    0.040    0.572    0.574    0.574
 142.00    7.559    9.283   11.971   11.923    0.039    0.559    0.561    0.561
 143.00    7.487    9.134   11.810   11.763    0.038    0.547    0.548    0.548
 144.00    7.415    8.989   11.653   11.607    0.036    0.535    0.536    0.536
 145.00    7.344    8.846   11.498   11.453    0.035    0.523    0.524    0.524
 146.00    7.274    8.708   11.346   11.303    0.034    0.511    0.512    0.512
 147.00    7.205    8.572   11.197   11.155    0.033    0.500    0.501    0.501
 148.00    7.136    8.439   11.052   11.010    0.032    0.489    0.490    0.490
 149.00    7.068    8.308   10.908   10.869    0.032    0.479    0.480    0.480
 150.00    7.001    8.181   10.768   10.729    0.031    0.468    0.469    0.469
